id_str,annotation_is_rumour,annotation_veracity,has_tweet_coordinates,default_profile_image,has_description,tweet_favourited_count,user_favourites_count,followers_count,followings_count,retweet_count,user_activity_count,verified,has_text_url,has_exclamation,has_first_noun_words,has_hash,has_mention,has_qmark,polarity_positive,polarity_negative,subjectivity_positive,subjectivity_negative
1526228120,nonrumour,real  ,0,FALSE,1,50,3,100577,8,119,711,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
26514376,nonrumour,real  ,0,FALSE,1,146,8432,224676,40494,367,25071,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
14392559,nonrumour,real  ,0,FALSE,1,190,36210,426,430,528,23548,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
25236963,nonrumour,real  ,0,FALSE,1,87,2232,691,1561,133,1404,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,51,1299,106316,1041,153,12585,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
7768402,nonrumour,real  ,0,FALSE,1,355,3311,60130,4280,1930,28021,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
46303458,nonrumour,real  ,0,FALSE,1,133,3783,10105,10189,238,21044,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
11265832,nonrumour,real  ,0,FALSE,1,43,171,60776,926,141,64918,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14849562,nonrumour,real  ,0,FALSE,1,20,9722,103958,3796,122,31250,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,FALSE
166880898,nonrumour,real  ,0,FALSE,1,108,620,5982,213,120,44225,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
19088288,nonrumour,real  ,0,FALSE,1,171,33276,18477,18502,326,144718,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,306,1300,108567,1041,737,12637,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
609244293,nonrumour,real  ,1,FALSE,1,138,30523,252213,6784,455,112883,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1546896846,nonrumour,real  ,0,FALSE,1,77,1713,42436,617,263,4638,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE
20639175,nonrumour,real  ,0,FALSE,1,63,1435,13118,6014,100,14493,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,260,1299,106214,1041,341,12585,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1291770157,nonrumour,real  ,0,FALSE,1,32,414,6077,621,135,57089,FALSE,TRUE,3,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
534675241,nonrumour,real  ,0,FALSE,1,40,2774,25407,1849,101,16722,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
304695261,nonrumour,real  ,0,FALSE,1,31,1869,911,279,135,17488,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,92,1277,99736,1030,342,12455,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
24165761,nonrumour,real  ,0,FALSE,1,88,19846,133546,127,539,28252,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE
183341278,nonrumour,real  ,0,FALSE,1,32,163,4780,1137,171,3037,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
347451363,nonrumour,real  ,0,FALSE,1,119,163,3421,497,232,7327,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
14717197,nonrumour,real  ,0,FALSE,1,68,6,162839,521,114,58918,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14715424,nonrumour,real  ,0,FALSE,1,18,555,7043,1563,100,4718,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2329395758,nonrumour,real  ,0,FALSE,1,22,23,844,308,136,114,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
279390084,nonrumour,real  ,0,FALSE,1,55,1338,1296054,863,164,99430,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
21638203,nonrumour,real  ,0,FALSE,1,137,1149,3185,2628,217,10320,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,83,1286,101112,1031,468,12497,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1291770157,nonrumour,real  ,0,FALSE,1,23,413,5786,618,100,56901,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
16936858,nonrumour,real  ,0,FALSE,1,49,197,2422,626,319,2368,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
27801824,nonrumour,real  ,0,FALSE,1,12,4,2623,683,104,390,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
36823,nonrumour,real  ,0,FALSE,1,166,165383,503913,2521,138,66461,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
195271137,nonrumour,real  ,0,FALSE,1,97,11,50981,6075,152,12552,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
13393052,nonrumour,real  ,0,FALSE,1,2583,78,206287,365,4882,12647,TRUE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
12004852,nonrumour,real  ,0,FALSE,1,60,32419,3572,2585,160,117366,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
40997767,nonrumour,real  ,0,FALSE,1,175,256,3507,277,198,7694,FALSE,FALSE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
18510860,nonrumour,real  ,0,FALSE,1,72,668,411446,966,205,100085,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
19468168,nonrumour,real  ,0,FALSE,1,54,8522,17599,5078,234,216541,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
41747410,nonrumour,real  ,0,FALSE,1,104,863,6379,2004,117,3899,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
220023810,nonrumour,real  ,0,FALSE,1,2,10058,1641,1934,118,21034,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
382134136,nonrumour,real  ,0,FALSE,1,315,26315,4633,2156,1092,35504,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
237606548,nonrumour,real  ,0,FALSE,1,451,10161,2595,735,648,74773,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
36510146,nonrumour,real  ,0,FALSE,1,42,48,2396,527,104,6595,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
47475039,nonrumour,real  ,0,FALSE,1,17,21245,28175,1105,157,22672,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
200583835,nonrumour,real  ,0,FALSE,1,123,90338,103345,48392,159,129707,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14715424,nonrumour,real  ,0,FALSE,1,102,555,7038,1563,233,4718,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
230527949,nonrumour,real  ,0,FALSE,1,132,714,200743,290,128,14474,FALSE,FALSE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
14849562,nonrumour,real  ,0,FALSE,1,51,9722,103924,3796,157,31250,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
14849562,nonrumour,real  ,0,FALSE,1,63,9722,103139,3796,106,31231,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE
341908197,nonrumour,real  ,0,FALSE,1,641,3213,68808,27439,1260,37792,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
972651,nonrumour,real  ,0,FALSE,1,137,292,4263054,2771,185,112426,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
16948493,nonrumour,real  ,0,FALSE,1,83,24,118486,207,212,18113,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
53503202,nonrumour,real  ,0,FALSE,1,303,1717,13985,13907,720,186093,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2532955292,nonrumour,real  ,0,FALSE,1,51,63,141,257,154,647,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
84014340,nonrumour,real  ,0,FALSE,1,129,674,56452,36050,579,15331,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
85867265,nonrumour,real  ,0,FALSE,1,62,2688,8444,2108,107,23732,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
363767963,nonrumour,real  ,0,FALSE,1,114,17369,5301,397,152,39134,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,38,1299,106785,1041,124,12603,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
114032121,nonrumour,real  ,0,FALSE,1,111,8,740,356,162,9876,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
97327765,nonrumour,real  ,0,FALSE,1,247,165,9960,740,551,3177,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
14609435,nonrumour,real  ,0,FALSE,1,55,2392,2884,1157,110,46110,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
33519870,nonrumour,real  ,0,FALSE,1,226,74245,29732,988,398,20589,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
46549541,nonrumour,real  ,0,FALSE,1,41,1864,2841,1045,116,9904,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
53503202,nonrumour,real  ,0,FALSE,1,94,1720,14046,13933,139,186540,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
32178047,nonrumour,real  ,0,FALSE,1,87,3789,4321,2605,179,82718,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2611766492,nonrumour,real  ,0,FALSE,1,27,916,1181,273,113,293,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
21879831,nonrumour,real  ,0,FALSE,1,136,52,39755,10517,269,123848,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
15911806,nonrumour,real  ,0,FALSE,1,392,6244,1968,1997,903,79717,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
13393052,nonrumour,real  ,0,FALSE,1,234,78,206215,365,531,12647,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
28406270,nonrumour,real  ,0,FALSE,1,317,3310,272841,1815,161,15169,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
5513002,nonrumour,real  ,0,FALSE,1,203,1727,21743,959,383,18387,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,381,1293,102681,1031,1698,12526,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
45582904,nonrumour,real  ,0,FALSE,1,231,288,3380,2075,679,46520,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
15888299,nonrumour,real  ,0,FALSE,1,69,970,1341,1900,113,63144,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
22700526,nonrumour,real  ,0,FALSE,1,162,680,2634,2151,196,41546,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
979457803,nonrumour,real  ,0,FALSE,1,91,17201,21960,22654,133,25884,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
15458694,nonrumour,real  ,0,FALSE,1,61,50,412640,9090,123,215050,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
279390084,nonrumour,real  ,0,FALSE,1,101,1336,1293868,862,475,99118,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
617825073,nonrumour,real  ,0,FALSE,1,60,1930,74225,1976,119,45038,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
11265832,nonrumour,real  ,0,FALSE,1,51,169,60588,926,377,64889,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
368196789,nonrumour,real  ,0,FALSE,1,264,2613,74289,12,262,5073,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
46822887,nonrumour,real  ,0,FALSE,1,117,10463,25565,1593,198,212667,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
23645988,nonrumour,real  ,0,FALSE,1,251,34960,83453,992,116,8232,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,542,1299,106396,1041,975,12585,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
7768402,nonrumour,real  ,0,FALSE,1,68,3305,58629,4280,117,27983,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
15896580,nonrumour,real  ,0,FALSE,1,117,27,2216,1954,140,5306,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1688493770,nonrumour,real  ,0,FALSE,1,188,56877,104408,90711,433,86906,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
974735124,nonrumour,real  ,0,FALSE,1,49,17435,4568,401,117,13875,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
24795163,nonrumour,real  ,0,FALSE,1,162,213,1671267,2347,183,54223,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,83,1299,106809,1041,166,12604,TRUE,TRUE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
29330030,nonrumour,real  ,0,FALSE,0,49,2506,1000606,2221,187,34075,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
16164636,nonrumour,real  ,0,FALSE,1,39,165,10053,3219,102,24583,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
279390084,nonrumour,real  ,0,FALSE,1,147,1336,1293920,859,222,99062,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
501637514,nonrumour,real  ,0,FALSE,1,55,550,94886,1165,160,4591,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
317384131,nonrumour,real  ,0,FALSE,1,4657,5698,1328,1053,16614,33710,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
13393052,nonrumour,real  ,0,FALSE,1,37,78,206119,365,104,12646,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
50367908,nonrumour,real  ,0,FALSE,1,17,1089,27618,3,883,12114,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
21377384,nonrumour,real  ,0,FALSE,1,39,3617,1199,389,106,17000,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
27761892,nonrumour,real  ,0,FALSE,1,0,6750,402146,744,175,283202,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
376109186,nonrumour,real  ,0,FALSE,0,247,9310,4475,1322,478,50553,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
25110374,nonrumour,real  ,0,FALSE,1,156,1252,3242744,710,324,49476,TRUE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,FALSE,FALSE
16589206,nonrumour,real  ,0,FALSE,1,213,0,2336988,1,568,31929,TRUE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,TRUE,TRUE,FALSE
279390084,nonrumour,real  ,0,FALSE,1,53,1337,1294767,862,180,99303,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
2725579568,nonrumour,real  ,0,FALSE,1,132,20,18461,36,236,153,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
40293464,nonrumour,real  ,0,FALSE,1,221,105,32583,2628,379,49082,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,31,1299,105862,1041,163,12585,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
14267557,nonrumour,real  ,0,FALSE,1,115,12,7075,1012,237,36879,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
20843894,nonrumour,real  ,0,FALSE,1,249,1748,4028,1090,571,5686,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,126,1300,107721,1041,150,12629,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,42,1283,100426,1031,166,12481,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
325265073,nonrumour,real  ,0,FALSE,1,351,2293,14865,1361,777,74377,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
283235743,nonrumour,real  ,0,FALSE,1,286,8057,49955,5300,501,6766,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
27754737,nonrumour,real  ,0,FALSE,1,125,50215,101975,85671,145,16725,FALSE,FALSE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1381926373,nonrumour,real  ,0,FALSE,1,76,1940,23758,132,138,18254,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
279390084,nonrumour,real  ,0,FALSE,1,79,1338,1295529,863,265,99404,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,FALSE
14715424,nonrumour,real  ,0,FALSE,1,53,555,7063,1563,155,4718,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
53503202,nonrumour,real  ,0,FALSE,1,105,1720,14013,13928,269,186480,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
17073325,nonrumour,real  ,0,FALSE,1,172,9,1009,416,397,413,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
27172787,nonrumour,real  ,0,FALSE,1,378,595,6886,2525,569,4639,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
97327765,nonrumour,real  ,0,FALSE,1,121,164,9843,740,418,3165,TRUE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
27698625,nonrumour,real  ,0,FALSE,1,177,291,415,213,270,1106,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
495464885,nonrumour,real  ,0,FALSE,1,51,715,34528,25804,114,4850,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
41821259,nonrumour,real  ,0,FALSE,1,31,790,1752,834,102,138917,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,58,1286,100902,1031,107,12494,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
16560657,nonrumour,real  ,0,FALSE,1,207,1453,1505838,711,424,43024,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
154380211,nonrumour,real  ,0,FALSE,1,127,105,421,527,190,7507,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
7768402,nonrumour,real  ,0,FALSE,1,492,3313,60423,4280,934,28035,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,132,1300,108528,1041,157,12637,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE
64643056,nonrumour,real  ,0,FALSE,1,128,1,722583,413,300,90996,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
15446531,nonrumour,real  ,0,FALSE,1,88,164,118668,466,194,78872,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
225235528,nonrumour,real  ,0,FALSE,1,95,2148,288900,1072,181,37171,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
16253142,nonrumour,real  ,0,FALSE,1,140,10045,10064,2491,183,68702,TRUE,FALSE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,155,1297,104847,1039,476,12565,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1947301,nonrumour,real  ,0,FALSE,1,71,55,358038,2584,123,37696,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
27376958,nonrumour,real  ,0,FALSE,1,285,5846,834,133,448,23226,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
23995748,nonrumour,real  ,0,FALSE,1,46,2432,112573,14386,263,46966,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,FALSE,FALSE
2836421,nonrumour,real  ,0,FALSE,1,41,547,652732,629,106,61434,TRUE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
119972954,nonrumour,real  ,0,FALSE,1,88,5780,9005,1906,255,239173,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
15249499,nonrumour,real  ,0,FALSE,1,619,2575,2633,2413,1078,37085,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
326196796,nonrumour,real  ,0,FALSE,1,83,7653,576,896,147,1859,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
14849562,nonrumour,real  ,0,FALSE,1,96,9705,102922,3792,346,31148,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
18294906,nonrumour,real  ,0,FALSE,1,92,17,2215,471,250,21847,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,TRUE,FALSE
33092289,nonrumour,real  ,0,FALSE,1,227,69,3759,997,1114,3516,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
7768402,nonrumour,real  ,1,FALSE,1,94,3302,54874,4278,107,27911,TRUE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
5513002,nonrumour,real  ,0,FALSE,1,74,1710,21703,956,110,18355,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
18197912,nonrumour,real  ,0,FALSE,1,22828,165,3930,1252,51951,9968,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
7607852,nonrumour,real  ,0,FALSE,1,39,2426,3475,511,150,17129,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
19222164,nonrumour,real  ,0,FALSE,1,190,37,172285,707,124,23677,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
97849124,nonrumour,real  ,0,FALSE,1,43,397,1220,958,155,1169,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
974735124,nonrumour,real  ,0,FALSE,1,36,17461,4583,401,122,13890,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
214205356,nonrumour,real  ,0,FALSE,1,134,1088,107069,222,215,9563,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
29488489,nonrumour,real  ,0,FALSE,1,54,931,9086,691,182,227085,FALSE,TRUE,1,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
19468168,nonrumour,real  ,0,FALSE,1,56,8512,17594,5076,296,216438,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,89,1294,104654,1035,108,12549,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
341908197,nonrumour,real  ,0,FALSE,1,60,3213,66923,26400,166,37779,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
14090948,nonrumour,real  ,0,FALSE,1,314,1293,102237,1031,704,12525,TRUE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
113038982,nonrumour,real  ,0,FALSE,1,17,1544,22237,3483,120,45282,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
